lineage,parent,children
BQ.1.1.52,BQ.1.1,EA.1
BQ.1.1,BQ.1,EA.1
BQ.1,BE.1.1.1,EA.1
BE.1.1.1,BE.1.1,EA.1
BE.1.1,BE.1,EA.1
BE.1,BA.5.3.1,EA.1
BA.5.3.1,BA.5.3,EA.1
BA.5.3,BA.5,EA.1
BA.5,B.1.1.529,EA.1
B.1.1.529,B.1.1,EA.1
B.1.1,B.1,EA.1
B.1,B,EA.1
B,,EA.1
EA.2,BQ.1.1.52,EA.2
BQ.1.1.52,BQ.1.1,EA.2
BQ.1.1,BQ.1,EA.2
BQ.1,BE.1.1.1,EA.2
BE.1.1.1,BE.1.1,EA.2
BE.1.1,BE.1,EA.2
BE.1,BA.5.3.1,EA.2
BA.5.3.1,BA.5.3,EA.2
BA.5.3,BA.5,EA.2
BA.5,B.1.1.529,EA.2
B.1.1.529,B.1.1,EA.2
B.1.1,B.1,EA.2
B.1,B,EA.2
B,,EA.2
BQ.1.1.53,BQ.1.1,BQ.1.1.53
BQ.1.1,BQ.1,BQ.1.1.53
BQ.1,BE.1.1.1,BQ.1.1.53
BE.1.1.1,BE.1.1,BQ.1.1.53
BE.1.1,BE.1,BQ.1.1.53
BE.1,BA.5.3.1,BQ.1.1.53
BA.5.3.1,BA.5.3,BQ.1.1.53
BA.5.3,BA.5,BQ.1.1.53
BA.5,B.1.1.529,BQ.1.1.53
B.1.1.529,B.1.1,BQ.1.1.53
B.1.1,B.1,BQ.1.1.53
B.1,B,BQ.1.1.53
B,,BQ.1.1.53
FM.1,BQ.1.1.53,FM.1
BQ.1.1.53,BQ.1.1,FM.1
BQ.1.1,BQ.1,FM.1
BQ.1,BE.1.1.1,FM.1
BE.1.1.1,BE.1.1,FM.1
BE.1.1,BE.1,FM.1
BE.1,BA.5.3.1,FM.1
BA.5.3.1,BA.5.3,FM.1
BA.5.3,BA.5,FM.1
BA.5,B.1.1.529,FM.1
B.1.1.529,B.1.1,FM.1
B.1.1,B.1,FM.1
B.1,B,FM.1
B,,FM.1
FM.2,BQ.1.1.53,FM.2
BQ.1.1.53,BQ.1.1,FM.2
BQ.1.1,BQ.1,FM.2
BQ.1,BE.1.1.1,FM.2
BE.1.1.1,BE.1.1,FM.2
BE.1.1,BE.1,FM.2
BE.1,BA.5.3.1,FM.2
BA.5.3.1,BA.5.3,FM.2
BA.5.3,BA.5,FM.2
BA.5,B.1.1.529,FM.2
B.1.1.529,B.1.1,FM.2
B.1.1,B.1,FM.2
B.1,B,FM.2
B,,FM.2
BQ.1.1.54,BQ.1.1,BQ.1.1.54
BQ.1.1,BQ.1,BQ.1.1.54
BQ.1,BE.1.1.1,BQ.1.1.54
BE.1.1.1,BE.1.1,BQ.1.1.54
BE.1.1,BE.1,BQ.1.1.54
BE.1,BA.5.3.1,BQ.1.1.54
BA.5.3.1,BA.5.3,BQ.1.1.54
BA.5.3,BA.5,BQ.1.1.54
BA.5,B.1.1.529,BQ.1.1.54
B.1.1.529,B.1.1,BQ.1.1.54
B.1.1,B.1,BQ.1.1.54
B.1,B,BQ.1.1.54
B,,BQ.1.1.54
BQ.1.1.55,BQ.1.1,BQ.1.1.55
BQ.1.1,BQ.1,BQ.1.1.55
BQ.1,BE.1.1.1,BQ.1.1.55
BE.1.1.1,BE.1.1,BQ.1.1.55
BE.1.1,BE.1,BQ.1.1.55
BE.1,BA.5.3.1,BQ.1.1.55
BA.5.3.1,BA.5.3,BQ.1.1.55
BA.5.3,BA.5,BQ.1.1.55
BA.5,B.1.1.529,BQ.1.1.55
B.1.1.529,B.1.1,BQ.1.1.55
B.1.1,B.1,BQ.1.1.55
B.1,B,BQ.1.1.55
B,,BQ.1.1.55
BQ.1.1.56,BQ.1.1,BQ.1.1.56
BQ.1.1,BQ.1,BQ.1.1.56
BQ.1,BE.1.1.1,BQ.1.1.56
BE.1.1.1,BE.1.1,BQ.1.1.56
BE.1.1,BE.1,BQ.1.1.56
BE.1,BA.5.3.1,BQ.1.1.56
BA.5.3.1,BA.5.3,BQ.1.1.56
BA.5.3,BA.5,BQ.1.1.56
BA.5,B.1.1.529,BQ.1.1.56
B.1.1.529,B.1.1,BQ.1.1.56
B.1.1,B.1,BQ.1.1.56
B.1,B,BQ.1.1.56
B,,BQ.1.1.56
BQ.1.1.57,BQ.1.1,BQ.1.1.57
BQ.1.1,BQ.1,BQ.1.1.57
BQ.1,BE.1.1.1,BQ.1.1.57
BE.1.1.1,BE.1.1,BQ.1.1.57
BE.1.1,BE.1,BQ.1.1.57
BE.1,BA.5.3.1,BQ.1.1.57
BA.5.3.1,BA.5.3,BQ.1.1.57
BA.5.3,BA.5,BQ.1.1.57
BA.5,B.1.1.529,BQ.1.1.57
B.1.1.529,B.1.1,BQ.1.1.57
B.1.1,B.1,BQ.1.1.57
B.1,B,BQ.1.1.57
B,,BQ.1.1.57
BQ.1.1.58,BQ.1.1,BQ.1.1.58
BQ.1.1,BQ.1,BQ.1.1.58
BQ.1,BE.1.1.1,BQ.1.1.58
BE.1.1.1,BE.1.1,BQ.1.1.58
BE.1.1,BE.1,BQ.1.1.58
BE.1,BA.5.3.1,BQ.1.1.58
BA.5.3.1,BA.5.3,BQ.1.1.58
BA.5.3,BA.5,BQ.1.1.58
BA.5,B.1.1.529,BQ.1.1.58
B.1.1.529,B.1.1,BQ.1.1.58
B.1.1,B.1,BQ.1.1.58
B.1,B,BQ.1.1.58
B,,BQ.1.1.58
BQ.1.1.59,BQ.1.1,BQ.1.1.59
BQ.1.1,BQ.1,BQ.1.1.59
BQ.1,BE.1.1.1,BQ.1.1.59
BE.1.1.1,BE.1.1,BQ.1.1.59
BE.1.1,BE.1,BQ.1.1.59
BE.1,BA.5.3.1,BQ.1.1.59
BA.5.3.1,BA.5.3,BQ.1.1.59
BA.5.3,BA.5,BQ.1.1.59
BA.5,B.1.1.529,BQ.1.1.59
B.1.1.529,B.1.1,BQ.1.1.59
B.1.1,B.1,BQ.1.1.59
B.1,B,BQ.1.1.59
B,,BQ.1.1.59
BQ.1.1.60,BQ.1.1,BQ.1.1.60
BQ.1.1,BQ.1,BQ.1.1.60
BQ.1,BE.1.1.1,BQ.1.1.60
BE.1.1.1,BE.1.1,BQ.1.1.60
BE.1.1,BE.1,BQ.1.1.60
BE.1,BA.5.3.1,BQ.1.1.60
BA.5.3.1,BA.5.3,BQ.1.1.60
BA.5.3,BA.5,BQ.1.1.60
BA.5,B.1.1.529,BQ.1.1.60
B.1.1.529,B.1.1,BQ.1.1.60
B.1.1,B.1,BQ.1.1.60
B.1,B,BQ.1.1.60
B,,BQ.1.1.60
BQ.1.1.61,BQ.1.1,BQ.1.1.61
BQ.1.1,BQ.1,BQ.1.1.61
BQ.1,BE.1.1.1,BQ.1.1.61
BE.1.1.1,BE.1.1,BQ.1.1.61
BE.1.1,BE.1,BQ.1.1.61
BE.1,BA.5.3.1,BQ.1.1.61
BA.5.3.1,BA.5.3,BQ.1.1.61
BA.5.3,BA.5,BQ.1.1.61
BA.5,B.1.1.529,BQ.1.1.61
B.1.1.529,B.1.1,BQ.1.1.61
B.1.1,B.1,BQ.1.1.61
B.1,B,BQ.1.1.61
B,,BQ.1.1.61
BQ.1.1.62,BQ.1.1,BQ.1.1.62
BQ.1.1,BQ.1,BQ.1.1.62
BQ.1,BE.1.1.1,BQ.1.1.62
BE.1.1.1,BE.1.1,BQ.1.1.62
BE.1.1,BE.1,BQ.1.1.62
BE.1,BA.5.3.1,BQ.1.1.62
BA.5.3.1,BA.5.3,BQ.1.1.62
BA.5.3,BA.5,BQ.1.1.62
BA.5,B.1.1.529,BQ.1.1.62
B.1.1.529,B.1.1,BQ.1.1.62
B.1.1,B.1,BQ.1.1.62
B.1,B,BQ.1.1.62
B,,BQ.1.1.62
BQ.1.1.63,BQ.1.1,BQ.1.1.63
BQ.1.1,BQ.1,BQ.1.1.63
BQ.1,BE.1.1.1,BQ.1.1.63
BE.1.1.1,BE.1.1,BQ.1.1.63
BE.1.1,BE.1,BQ.1.1.63
BE.1,BA.5.3.1,BQ.1.1.63
BA.5.3.1,BA.5.3,BQ.1.1.63
BA.5.3,BA.5,BQ.1.1.63
BA.5,B.1.1.529,BQ.1.1.63
B.1.1.529,B.1.1,BQ.1.1.63
B.1.1,B.1,BQ.1.1.63
B.1,B,BQ.1.1.63
B,,BQ.1.1.63
BQ.1.1.64,BQ.1.1,BQ.1.1.64
BQ.1.1,BQ.1,BQ.1.1.64
BQ.1,BE.1.1.1,BQ.1.1.64
BE.1.1.1,BE.1.1,BQ.1.1.64
BE.1.1,BE.1,BQ.1.1.64
BE.1,BA.5.3.1,BQ.1.1.64
BA.5.3.1,BA.5.3,BQ.1.1.64
BA.5.3,BA.5,BQ.1.1.64
BA.5,B.1.1.529,BQ.1.1.64
B.1.1.529,B.1.1,BQ.1.1.64
B.1.1,B.1,BQ.1.1.64
B.1,B,BQ.1.1.64
B,,BQ.1.1.64
BQ.1.1.65,BQ.1.1,BQ.1.1.65
BQ.1.1,BQ.1,BQ.1.1.65
BQ.1,BE.1.1.1,BQ.1.1.65
BE.1.1.1,BE.1.1,BQ.1.1.65
BE.1.1,BE.1,BQ.1.1.65
BE.1,BA.5.3.1,BQ.1.1.65
BA.5.3.1,BA.5.3,BQ.1.1.65
BA.5.3,BA.5,BQ.1.1.65
BA.5,B.1.1.529,BQ.1.1.65
B.1.1.529,B.1.1,BQ.1.1.65
B.1.1,B.1,BQ.1.1.65
B.1,B,BQ.1.1.65
B,,BQ.1.1.65
ES.1,BQ.1.1.65,ES.1
BQ.1.1.65,BQ.1.1,ES.1
BQ.1.1,BQ.1,ES.1
BQ.1,BE.1.1.1,ES.1
BE.1.1.1,BE.1.1,ES.1
BE.1.1,BE.1,ES.1
BE.1,BA.5.3.1,ES.1
BA.5.3.1,BA.5.3,ES.1
BA.5.3,BA.5,ES.1
BA.5,B.1.1.529,ES.1
B.1.1.529,B.1.1,ES.1
B.1.1,B.1,ES.1
B.1,B,ES.1
B,,ES.1
BQ.1.1.66,BQ.1.1,BQ.1.1.66
BQ.1.1,BQ.1,BQ.1.1.66
BQ.1,BE.1.1.1,BQ.1.1.66
BE.1.1.1,BE.1.1,BQ.1.1.66
BE.1.1,BE.1,BQ.1.1.66
BE.1,BA.5.3.1,BQ.1.1.66
BA.5.3.1,BA.5.3,BQ.1.1.66
BA.5.3,BA.5,BQ.1.1.66
BA.5,B.1.1.529,BQ.1.1.66
B.1.1.529,B.1.1,BQ.1.1.66
B.1.1,B.1,BQ.1.1.66
B.1,B,BQ.1.1.66
B,,BQ.1.1.66
BQ.1.1.67,BQ.1.1,BQ.1.1.67
BQ.1.1,BQ.1,BQ.1.1.67
BQ.1,BE.1.1.1,BQ.1.1.67
BE.1.1.1,BE.1.1,BQ.1.1.67
BE.1.1,BE.1,BQ.1.1.67
BE.1,BA.5.3.1,BQ.1.1.67
BA.5.3.1,BA.5.3,BQ.1.1.67
BA.5.3,BA.5,BQ.1.1.67
BA.5,B.1.1.529,BQ.1.1.67
B.1.1.529,B.1.1,BQ.1.1.67
B.1.1,B.1,BQ.1.1.67
B.1,B,BQ.1.1.67
B,,BQ.1.1.67
BQ.1.1.68,BQ.1.1,BQ.1.1.68
BQ.1.1,BQ.1,BQ.1.1.68
BQ.1,BE.1.1.1,BQ.1.1.68
BE.1.1.1,BE.1.1,BQ.1.1.68
BE.1.1,BE.1,BQ.1.1.68
BE.1,BA.5.3.1,BQ.1.1.68
BA.5.3.1,BA.5.3,BQ.1.1.68
BA.5.3,BA.5,BQ.1.1.68
BA.5,B.1.1.529,BQ.1.1.68
B.1.1.529,B.1.1,BQ.1.1.68
B.1.1,B.1,BQ.1.1.68
B.1,B,BQ.1.1.68
B,,BQ.1.1.68
BQ.1.1.69,BQ.1.1,BQ.1.1.69
BQ.1.1,BQ.1,BQ.1.1.69
BQ.1,BE.1.1.1,BQ.1.1.69
BE.1.1.1,BE.1.1,BQ.1.1.69
BE.1.1,BE.1,BQ.1.1.69
BE.1,BA.5.3.1,BQ.1.1.69
BA.5.3.1,BA.5.3,BQ.1.1.69
BA.5.3,BA.5,BQ.1.1.69
BA.5,B.1.1.529,BQ.1.1.69
B.1.1.529,B.1.1,BQ.1.1.69
B.1.1,B.1,BQ.1.1.69
B.1,B,BQ.1.1.69
B,,BQ.1.1.69
BQ.1.1.70,BQ.1.1,BQ.1.1.70
BQ.1.1,BQ.1,BQ.1.1.70
BQ.1,BE.1.1.1,BQ.1.1.70
BE.1.1.1,BE.1.1,BQ.1.1.70
BE.1.1,BE.1,BQ.1.1.70
BE.1,BA.5.3.1,BQ.1.1.70
BA.5.3.1,BA.5.3,BQ.1.1.70
BA.5.3,BA.5,BQ.1.1.70
BA.5,B.1.1.529,BQ.1.1.70
B.1.1.529,B.1.1,BQ.1.1.70
B.1.1,B.1,BQ.1.1.70
B.1,B,BQ.1.1.70
B,,BQ.1.1.70
BQ.1.1.71,BQ.1.1,BQ.1.1.71
BQ.1.1,BQ.1,BQ.1.1.71
BQ.1,BE.1.1.1,BQ.1.1.71
BE.1.1.1,BE.1.1,BQ.1.1.71
BE.1.1,BE.1,BQ.1.1.71
BE.1,BA.5.3.1,BQ.1.1.71
BA.5.3.1,BA.5.3,BQ.1.1.71
BA.5.3,BA.5,BQ.1.1.71
BA.5,B.1.1.529,BQ.1.1.71
B.1.1.529,B.1.1,BQ.1.1.71
B.1.1,B.1,BQ.1.1.71
B.1,B,BQ.1.1.71
B,,BQ.1.1.71
EV.1,BQ.1.1.71,EV.1
BQ.1.1.71,BQ.1.1,EV.1
BQ.1.1,BQ.1,EV.1
BQ.1,BE.1.1.1,EV.1
BE.1.1.1,BE.1.1,EV.1
BE.1.1,BE.1,EV.1
BE.1,BA.5.3.1,EV.1
BA.5.3.1,BA.5.3,EV.1
BA.5.3,BA.5,EV.1
BA.5,B.1.1.529,EV.1
B.1.1.529,B.1.1,EV.1
B.1.1,B.1,EV.1
B.1,B,EV.1
B,,EV.1
BQ.1.1.72,BQ.1.1,BQ.1.1.72
BQ.1.1,BQ.1,BQ.1.1.72
BQ.1,BE.1.1.1,BQ.1.1.72
BE.1.1.1,BE.1.1,BQ.1.1.72
BE.1.1,BE.1,BQ.1.1.72
BE.1,BA.5.3.1,BQ.1.1.72
BA.5.3.1,BA.5.3,BQ.1.1.72
BA.5.3,BA.5,BQ.1.1.72
BA.5,B.1.1.529,BQ.1.1.72
B.1.1.529,B.1.1,BQ.1.1.72
B.1.1,B.1,BQ.1.1.72
B.1,B,BQ.1.1.72
B,,BQ.1.1.72
FC.1,BQ.1.1.72,FC.1
BQ.1.1.72,BQ.1.1,FC.1
BQ.1.1,BQ.1,FC.1
BQ.1,BE.1.1.1,FC.1
BE.1.1.1,BE.1.1,FC.1
BE.1.1,BE.1,FC.1
BE.1,BA.5.3.1,FC.1
BA.5.3.1,BA.5.3,FC.1
BA.5.3,BA.5,FC.1
BA.5,B.1.1.529,FC.1
B.1.1.529,B.1.1,FC.1
B.1.1,B.1,FC.1
B.1,B,FC.1
B,,FC.1
BQ.1.1.73,BQ.1.1,BQ.1.1.73
BQ.1.1,BQ.1,BQ.1.1.73
BQ.1,BE.1.1.1,BQ.1.1.73
BE.1.1.1,BE.1.1,BQ.1.1.73
BE.1.1,BE.1,BQ.1.1.73
BE.1,BA.5.3.1,BQ.1.1.73
BA.5.3.1,BA.5.3,BQ.1.1.73
BA.5.3,BA.5,BQ.1.1.73
BA.5,B.1.1.529,BQ.1.1.73
B.1.1.529,B.1.1,BQ.1.1.73
B.1.1,B.1,BQ.1.1.73
B.1,B,BQ.1.1.73
B,,BQ.1.1.73
BQ.1.1.74,BQ.1.1,BQ.1.1.74
BQ.1.1,BQ.1,BQ.1.1.74
BQ.1,BE.1.1.1,BQ.1.1.74
BE.1.1.1,BE.1.1,BQ.1.1.74
BE.1.1,BE.1,BQ.1.1.74
BE.1,BA.5.3.1,BQ.1.1.74
BA.5.3.1,BA.5.3,BQ.1.1.74
BA.5.3,BA.5,BQ.1.1.74
BA.5,B.1.1.529,BQ.1.1.74
B.1.1.529,B.1.1,BQ.1.1.74
B.1.1,B.1,BQ.1.1.74
B.1,B,BQ.1.1.74
B,,BQ.1.1.74
FN.1,BQ.1.1.74,FN.1
BQ.1.1.74,BQ.1.1,FN.1
BQ.1.1,BQ.1,FN.1
BQ.1,BE.1.1.1,FN.1
BE.1.1.1,BE.1.1,FN.1
BE.1.1,BE.1,FN.1
BE.1,BA.5.3.1,FN.1
BA.5.3.1,BA.5.3,FN.1
BA.5.3,BA.5,FN.1
BA.5,B.1.1.529,FN.1
B.1.1.529,B.1.1,FN.1
B.1.1,B.1,FN.1
B.1,B,FN.1
B,,FN.1
BQ.1.1.75,BQ.1.1,BQ.1.1.75
BQ.1.1,BQ.1,BQ.1.1.75
BQ.1,BE.1.1.1,BQ.1.1.75
BE.1.1.1,BE.1.1,BQ.1.1.75
BE.1.1,BE.1,BQ.1.1.75
BE.1,BA.5.3.1,BQ.1.1.75
BA.5.3.1,BA.5.3,BQ.1.1.75
BA.5.3,BA.5,BQ.1.1.75
BA.5,B.1.1.529,BQ.1.1.75
B.1.1.529,B.1.1,BQ.1.1.75
B.1.1,B.1,BQ.1.1.75
B.1,B,BQ.1.1.75
B,,BQ.1.1.75
BQ.1.1.76,BQ.1.1,BQ.1.1.76
BQ.1.1,BQ.1,BQ.1.1.76
BQ.1,BE.1.1.1,BQ.1.1.76
BE.1.1.1,BE.1.1,BQ.1.1.76
BE.1.1,BE.1,BQ.1.1.76
BE.1,BA.5.3.1,BQ.1.1.76
BA.5.3.1,BA.5.3,BQ.1.1.76
BA.5.3,BA.5,BQ.1.1.76
BA.5,B.1.1.529,BQ.1.1.76
B.1.1.529,B.1.1,BQ.1.1.76
B.1.1,B.1,BQ.1.1.76
B.1,B,BQ.1.1.76
B,,BQ.1.1.76
BQ.1.1.77,BQ.1.1,BQ.1.1.77
BQ.1.1,BQ.1,BQ.1.1.77
BQ.1,BE.1.1.1,BQ.1.1.77
BE.1.1.1,BE.1.1,BQ.1.1.77
BE.1.1,BE.1,BQ.1.1.77
BE.1,BA.5.3.1,BQ.1.1.77
BA.5.3.1,BA.5.3,BQ.1.1.77
BA.5.3,BA.5,BQ.1.1.77
BA.5,B.1.1.529,BQ.1.1.77
B.1.1.529,B.1.1,BQ.1.1.77
B.1.1,B.1,BQ.1.1.77
B.1,B,BQ.1.1.77
B,,BQ.1.1.77
BQ.1.1.78,BQ.1.1,BQ.1.1.78
BQ.1.1,BQ.1,BQ.1.1.78
BQ.1,BE.1.1.1,BQ.1.1.78
BE.1.1.1,BE.1.1,BQ.1.1.78
BE.1.1,BE.1,BQ.1.1.78
BE.1,BA.5.3.1,BQ.1.1.78
BA.5.3.1,BA.5.3,BQ.1.1.78
BA.5.3,BA.5,BQ.1.1.78
BA.5,B.1.1.529,BQ.1.1.78
B.1.1.529,B.1.1,BQ.1.1.78
B.1.1,B.1,BQ.1.1.78
B.1,B,BQ.1.1.78
B,,BQ.1.1.78
BQ.1.1.79,BQ.1.1,BQ.1.1.79
BQ.1.1,BQ.1,BQ.1.1.79
BQ.1,BE.1.1.1,BQ.1.1.79
BE.1.1.1,BE.1.1,BQ.1.1.79
BE.1.1,BE.1,BQ.1.1.79
BE.1,BA.5.3.1,BQ.1.1.79
BA.5.3.1,BA.5.3,BQ.1.1.79
BA.5.3,BA.5,BQ.1.1.79
BA.5,B.1.1.529,BQ.1.1.79
B.1.1.529,B.1.1,BQ.1.1.79
B.1.1,B.1,BQ.1.1.79
B.1,B,BQ.1.1.79
B,,BQ.1.1.79
BQ.1.2,BQ.1,BQ.1.2
BQ.1,BE.1.1.1,BQ.1.2
BE.1.1.1,BE.1.1,BQ.1.2
BE.1.1,BE.1,BQ.1.2
BE.1,BA.5.3.1,BQ.1.2
BA.5.3.1,BA.5.3,BQ.1.2
BA.5.3,BA.5,BQ.1.2
BA.5,B.1.1.529,BQ.1.2
B.1.1.529,B.1.1,BQ.1.2
B.1.1,B.1,BQ.1.2
B.1,B,BQ.1.2
B,,BQ.1.2
BQ.1.2.1,BQ.1.2,BQ.1.2.1
BQ.1.2,BQ.1,BQ.1.2.1
BQ.1,BE.1.1.1,BQ.1.2.1
BE.1.1.1,BE.1.1,BQ.1.2.1
BE.1.1,BE.1,BQ.1.2.1
BE.1,BA.5.3.1,BQ.1.2.1
BA.5.3.1,BA.5.3,BQ.1.2.1
BA.5.3,BA.5,BQ.1.2.1
BA.5,B.1.1.529,BQ.1.2.1
B.1.1.529,B.1.1,BQ.1.2.1
B.1.1,B.1,BQ.1.2.1
B.1,B,BQ.1.2.1
B,,BQ.1.2.1
FB.1,BQ.1.2.1,FB.1
BQ.1.2.1,BQ.1.2,FB.1
BQ.1.2,BQ.1,FB.1
BQ.1,BE.1.1.1,FB.1
BE.1.1.1,BE.1.1,FB.1
BE.1.1,BE.1,FB.1
BE.1,BA.5.3.1,FB.1
BA.5.3.1,BA.5.3,FB.1
BA.5.3,BA.5,FB.1
BA.5,B.1.1.529,FB.1
B.1.1.529,B.1.1,FB.1
B.1.1,B.1,FB.1
B.1,B,FB.1
B,,FB.1
FB.2,BQ.1.2.1,FB.2
BQ.1.2.1,BQ.1.2,FB.2
BQ.1.2,BQ.1,FB.2
BQ.1,BE.1.1.1,FB.2
BE.1.1.1,BE.1.1,FB.2
BE.1.1,BE.1,FB.2
BE.1,BA.5.3.1,FB.2
BA.5.3.1,BA.5.3,FB.2
BA.5.3,BA.5,FB.2
BA.5,B.1.1.529,FB.2
B.1.1.529,B.1.1,FB.2
B.1.1,B.1,FB.2
B.1,B,FB.2
B,,FB.2
BQ.1.2.2,BQ.1.2,BQ.1.2.2
BQ.1.2,BQ.1,BQ.1.2.2
BQ.1,BE.1.1.1,BQ.1.2.2
BE.1.1.1,BE.1.1,BQ.1.2.2
BE.1.1,BE.1,BQ.1.2.2
BE.1,BA.5.3.1,BQ.1.2.2
BA.5.3.1,BA.5.3,BQ.1.2.2
BA.5.3,BA.5,BQ.1.2.2
BA.5,B.1.1.529,BQ.1.2.2
B.1.1.529,B.1.1,BQ.1.2.2
B.1.1,B.1,BQ.1.2.2
B.1,B,BQ.1.2.2
B,,BQ.1.2.2
JH.1,BQ.1.2.2,JH.1
BQ.1.2.2,BQ.1.2,JH.1
BQ.1.2,BQ.1,JH.1
BQ.1,BE.1.1.1,JH.1
BE.1.1.1,BE.1.1,JH.1
BE.1.1,BE.1,JH.1
BE.1,BA.5.3.1,JH.1
BA.5.3.1,BA.5.3,JH.1
BA.5.3,BA.5,JH.1
BA.5,B.1.1.529,JH.1
B.1.1.529,B.1.1,JH.1
B.1.1,B.1,JH.1
B.1,B,JH.1
B,,JH.1
JH.2,BQ.1.2.2,JH.2
BQ.1.2.2,BQ.1.2,JH.2
BQ.1.2,BQ.1,JH.2
BQ.1,BE.1.1.1,JH.2
BE.1.1.1,BE.1.1,JH.2
BE.1.1,BE.1,JH.2
BE.1,BA.5.3.1,JH.2
BA.5.3.1,BA.5.3,JH.2
BA.5.3,BA.5,JH.2
BA.5,B.1.1.529,JH.2
B.1.1.529,B.1.1,JH.2
B.1.1,B.1,JH.2
B.1,B,JH.2
B,,JH.2
BQ.1.2.3,BQ.1.2,BQ.1.2.3
BQ.1.2,BQ.1,BQ.1.2.3
BQ.1,BE.1.1.1,BQ.1.2.3
BE.1.1.1,BE.1.1,BQ.1.2.3
BE.1.1,BE.1,BQ.1.2.3
BE.1,BA.5.3.1,BQ.1.2.3
BA.5.3.1,BA.5.3,BQ.1.2.3
BA.5.3,BA.5,BQ.1.2.3
BA.5,B.1.1.529,BQ.1.2.3
B.1.1.529,B.1.1,BQ.1.2.3
B.1.1,B.1,BQ.1.2.3
B.1,B,BQ.1.2.3
B,,BQ.1.2.3
BQ.1.3,BQ.1,BQ.1.3
BQ.1,BE.1.1.1,BQ.1.3
BE.1.1.1,BE.1.1,BQ.1.3
BE.1.1,BE.1,BQ.1.3
BE.1,BA.5.3.1,BQ.1.3
BA.5.3.1,BA.5.3,BQ.1.3
BA.5.3,BA.5,BQ.1.3
BA.5,B.1.1.529,BQ.1.3
B.1.1.529,B.1.1,BQ.1.3
B.1.1,B.1,BQ.1.3
B.1,B,BQ.1.3
B,,BQ.1.3
BQ.1.3.1,BQ.1.3,BQ.1.3.1
BQ.1.3,BQ.1,BQ.1.3.1
BQ.1,BE.1.1.1,BQ.1.3.1
BE.1.1.1,BE.1.1,BQ.1.3.1
BE.1.1,BE.1,BQ.1.3.1
BE.1,BA.5.3.1,BQ.1.3.1
BA.5.3.1,BA.5.3,BQ.1.3.1
BA.5.3,BA.5,BQ.1.3.1
BA.5,B.1.1.529,BQ.1.3.1
B.1.1.529,B.1.1,BQ.1.3.1
B.1.1,B.1,BQ.1.3.1
B.1,B,BQ.1.3.1
B,,BQ.1.3.1
BQ.1.3.2,BQ.1.3,BQ.1.3.2
BQ.1.3,BQ.1,BQ.1.3.2
BQ.1,BE.1.1.1,BQ.1.3.2
BE.1.1.1,BE.1.1,BQ.1.3.2
BE.1.1,BE.1,BQ.1.3.2
BE.1,BA.5.3.1,BQ.1.3.2
BA.5.3.1,BA.5.3,BQ.1.3.2
BA.5.3,BA.5,BQ.1.3.2
BA.5,B.1.1.529,BQ.1.3.2
B.1.1.529,B.1.1,BQ.1.3.2
B.1.1,B.1,BQ.1.3.2
B.1,B,BQ.1.3.2
B,,BQ.1.3.2
BQ.1.4,BQ.1,BQ.1.4
BQ.1,BE.1.1.1,BQ.1.4
BE.1.1.1,BE.1.1,BQ.1.4
BE.1.1,BE.1,BQ.1.4
BE.1,BA.5.3.1,BQ.1.4
BA.5.3.1,BA.5.3,BQ.1.4
BA.5.3,BA.5,BQ.1.4
BA.5,B.1.1.529,BQ.1.4
B.1.1.529,B.1.1,BQ.1.4
B.1.1,B.1,BQ.1.4
B.1,B,BQ.1.4
B,,BQ.1.4
BQ.1.5,BQ.1,BQ.1.5
BQ.1,BE.1.1.1,BQ.1.5
BE.1.1.1,BE.1.1,BQ.1.5
BE.1.1,BE.1,BQ.1.5
BE.1,BA.5.3.1,BQ.1.5
BA.5.3.1,BA.5.3,BQ.1.5
BA.5.3,BA.5,BQ.1.5
BA.5,B.1.1.529,BQ.1.5
B.1.1.529,B.1.1,BQ.1.5
B.1.1,B.1,BQ.1.5
B.1,B,BQ.1.5
B,,BQ.1.5
BQ.1.6,BQ.1,BQ.1.6
BQ.1,BE.1.1.1,BQ.1.6
BE.1.1.1,BE.1.1,BQ.1.6
BE.1.1,BE.1,BQ.1.6
BE.1,BA.5.3.1,BQ.1.6
BA.5.3.1,BA.5.3,BQ.1.6
BA.5.3,BA.5,BQ.1.6
BA.5,B.1.1.529,BQ.1.6
B.1.1.529,B.1.1,BQ.1.6
B.1.1,B.1,BQ.1.6
B.1,B,BQ.1.6
B,,BQ.1.6
BQ.1.7,BQ.1,BQ.1.7
BQ.1,BE.1.1.1,BQ.1.7
BE.1.1.1,BE.1.1,BQ.1.7
BE.1.1,BE.1,BQ.1.7
BE.1,BA.5.3.1,BQ.1.7
BA.5.3.1,BA.5.3,BQ.1.7
BA.5.3,BA.5,BQ.1.7
BA.5,B.1.1.529,BQ.1.7
B.1.1.529,B.1.1,BQ.1.7
B.1.1,B.1,BQ.1.7
B.1,B,BQ.1.7
B,,BQ.1.7
BQ.1.8,BQ.1,BQ.1.8
BQ.1,BE.1.1.1,BQ.1.8
BE.1.1.1,BE.1.1,BQ.1.8
BE.1.1,BE.1,BQ.1.8
BE.1,BA.5.3.1,BQ.1.8
BA.5.3.1,BA.5.3,BQ.1.8
BA.5.3,BA.5,BQ.1.8
BA.5,B.1.1.529,BQ.1.8
B.1.1.529,B.1.1,BQ.1.8
